TimeNow,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magnet_X,Magnet_Y,Magnet_Z,Yaw,Roll,Pitch
22:35:12,-0.12,-4.53,8.19,0.125,0.25,0.125,-59.1875,47.875,-23.5,1.18,-0.75,28.87
22:35:13,-0.12,-4.53,8.16,-0.0625,-0.1875,0.0625,-59.5625,48.25,-22.6875,1.18,-0.75,28.87
22:35:13,-0.1,-4.54,8.16,-0.1875,-0.0625,-0.125,-58.875,49.0,-23.5,1.18,-0.75,28.87
22:35:14,-0.08,-4.56,8.15,0.0625,0.0625,-0.0625,-57.375,49.6875,-23.5,1.18,-0.75,28.87
22:35:14,-0.09,-4.55,8.13,0.0,-0.0625,-0.125,-58.875,48.25,-23.875,1.18,-0.75,28.87
22:35:15,-0.09,-4.54,8.12,-0.3125,0.0,0.0,-59.5625,49.0,-24.25,1.18,-0.75,28.87
22:35:15,-0.09,-4.54,8.16,0.0,-0.1875,-0.0625,-58.875,50.0625,-22.6875,1.18,-0.75,28.87
22:35:16,-0.08,-4.54,8.14,-0.1875,-0.0625,-0.0625,-58.875,47.875,-23.5,1.18,-0.75,28.87
22:35:17,-0.12,-4.55,8.17,0.125,-0.0625,-0.125,-59.5625,47.875,-23.875,1.18,-0.75,28.87
22:35:17,-0.13,-4.54,8.13,-0.125,-0.25,-0.125,-59.25,48.25,-22.6875,1.18,-0.75,28.87
22:35:18,-0.1,-4.55,8.13,-0.25,0.0625,-0.25,-59.5625,48.25,-23.5,1.18,-0.75,28.87
22:35:18,-0.12,-4.52,8.15,-0.25,-0.125,-0.25,-59.5625,48.5625,-23.5,1.18,-0.75,28.87
22:35:19,-0.1,-4.53,8.14,0.0625,0.0,0.1875,-57.375,48.25,-24.25,1.18,-0.75,28.87
22:35:20,-0.11,-4.55,8.14,0.25,0.0625,-0.0625,-58.5,47.5,-23.875,1.18,-0.75,28.87
22:35:20,-0.11,-4.53,8.15,-0.125,0.0,-0.125,-58.0625,48.25,-23.5,1.18,-0.75,28.87
22:35:21,-0.11,-4.53,8.2,-0.125,-0.1875,0.0625,-57.375,48.5625,-22.6875,1.18,-0.75,28.87
22:35:21,-0.12,-4.54,8.17,0.0,0.0,0.125,-57.75,49.0,-25.1875,1.18,-0.75,28.87
22:35:22,-0.13,-4.54,8.14,0.1875,-0.125,0.125,-57.0,47.0625,-24.75,1.18,-0.75,28.87
22:35:22,-0.14,-4.54,8.16,0.0,-0.0625,-0.1875,-57.75,48.25,-23.875,1.18,-0.75,28.87
22:35:23,-0.12,-4.52,8.14,-0.1875,0.0,-0.125,-58.0625,47.875,-23.5,1.18,-0.75,28.87
22:35:24,-0.09,-4.53,8.17,0.0625,0.125,0.1875,-58.0625,50.0625,-23.875,1.18,-0.75,28.87
22:35:24,-0.12,-4.53,8.17,0.1875,0.125,0.1875,-57.375,50.375,-23.0625,1.18,-0.75,28.87
22:35:25,-0.12,-4.53,8.14,0.125,-0.25,-0.1875,-58.875,48.5625,-23.5,1.18,-0.75,28.87
22:35:25,-0.1,-4.52,8.19,-0.1875,-0.25,-0.1875,-57.75,48.5625,-22.6875,1.18,-0.75,28.87
22:35:26,-0.12,-4.51,8.13,-0.0625,0.0625,0.125,-59.875,49.0,-23.5,1.18,-0.75,28.87
22:35:27,-0.12,-4.52,8.13,0.1875,-0.0625,0.0625,-58.5,49.0,-23.5,1.18,-0.75,28.87
22:35:27,-0.12,-4.53,8.14,0.125,-0.125,-0.125,-59.875,49.25,-22.6875,1.18,-0.75,28.87
22:35:28,-0.12,-4.53,8.13,0.1875,-0.125,0.0625,-58.875,50.0625,-23.5,1.18,-0.75,28.87
22:35:28,-0.1,-4.55,8.18,-0.0625,-0.0625,0.125,-58.875,49.6875,-23.5,1.18,-0.75,28.87
22:35:29,-0.12,-4.53,8.18,0.25,0.125,0.25,-60.25,49.25,-23.5,1.18,-0.75,28.87
22:35:29,-0.11,-4.52,8.15,0.125,0.0,0.0,-57.375,47.875,-23.5,1.18,-0.75,28.87
22:35:30,-0.13,-4.52,8.17,0.125,0.125,0.3125,-59.1875,48.25,-23.5,1.18,-0.75,28.87
22:35:31,-0.13,-4.54,8.13,-0.125,0.125,0.125,-58.875,48.5625,-22.6875,1.18,-0.75,28.87
22:35:31,-0.12,-4.53,8.13,0.1875,0.0,0.1875,-59.5625,47.5,-23.875,1.18,-0.75,28.87
22:35:32,-0.1,-4.53,8.17,0.125,0.125,-0.0625,-58.875,49.0,-23.5,1.18,-0.75,28.87
22:35:32,-0.1,-4.52,8.13,-0.125,0.0,-0.0625,-57.375,50.75,-22.6875,1.18,-0.75,28.87
22:35:33,-0.09,-4.53,8.16,0.1875,-0.0625,-0.1875,-59.25,48.5625,-23.875,1.18,-0.75,28.87
22:35:33,-0.12,-4.53,8.17,0.125,0.0,0.1875,-57.75,48.25,-23.0625,1.18,-0.75,28.87
22:35:34,-0.13,-4.52,8.16,-0.0625,0.0,0.125,-59.5625,48.5625,-23.5,1.18,-0.75,28.87
22:35:35,-0.09,-4.52,8.14,0.125,0.0625,0.1875,-57.0,49.0,-23.0625,1.18,-0.75,28.87
22:35:35,-0.12,-4.55,8.13,-0.0625,-0.25,0.0,-58.875,48.5625,-23.0625,1.18,-0.75,28.87
22:35:36,-0.09,-4.51,8.18,0.0,0.0,-0.1875,-57.75,47.5,-23.875,1.18,-0.75,28.87
22:35:36,-0.1,-4.54,8.13,-0.0625,-0.125,0.0625,-58.0625,49.25,-23.5,1.18,-0.75,28.87
22:35:37,-0.09,-4.55,8.16,0.0625,0.125,0.1875,-58.0625,48.25,-22.6875,1.18,-0.75,28.87
22:35:38,-0.11,-4.51,8.14,-0.125,0.125,-0.0625,-57.75,48.5625,-22.25,1.18,-0.75,28.87
22:35:38,-0.1,-4.52,8.12,0.0,-0.0625,-0.125,-58.875,47.875,-22.25,1.18,-0.75,28.87
22:35:39,-0.11,-4.52,8.16,0.0,-0.125,0.0,-57.375,49.6875,-23.875,1.18,-0.75,28.87
22:35:39,-0.11,-4.55,8.15,-0.0625,0.0625,-0.0625,-59.1875,47.875,-22.6875,1.18,-0.75,28.87
22:35:40,-0.1,-4.55,8.15,0.125,0.1875,0.1875,-58.5,48.25,-23.0625,1.18,-0.75,28.87
22:35:40,-0.12,-4.54,8.15,0.0625,-0.0625,0.0,-59.5625,48.25,-24.75,1.18,-0.75,28.87
22:35:41,-0.12,-4.55,8.13,-0.1875,0.0,-0.125,-59.875,48.5625,-23.0625,1.18,-0.75,28.87
22:35:42,-0.1,-4.54,8.14,-0.0625,0.0625,0.0625,-58.5,49.25,-22.6875,1.18,-0.75,28.87
22:35:42,-0.08,-4.54,8.12,0.125,0.0,0.25,-59.5625,49.6875,-24.25,1.18,-0.75,28.87
22:35:43,-0.1,-4.54,8.15,0.1875,0.0,-0.0625,-58.5,49.6875,-23.0625,1.18,-0.75,28.87
22:35:43,-0.09,-4.53,8.17,-0.125,0.25,-0.0625,-59.5625,49.0,-24.25,1.18,-0.75,28.87
22:35:44,-0.09,-4.53,8.14,-0.1875,-0.125,0.125,-59.25,49.0,-23.0625,1.18,-0.75,28.87
22:35:45,-0.11,-4.53,8.16,0.0,0.1875,0.0625,-58.0625,48.25,-24.25,1.18,-0.75,28.87
22:35:45,-0.13,-4.52,8.12,0.125,0.125,0.0625,-59.875,47.5,-23.875,1.18,-0.75,28.87
22:35:46,-0.14,-4.52,8.14,-0.0625,0.0625,-0.0625,-59.1875,50.0625,-23.0625,1.18,-0.75,28.87
22:35:46,-0.1,-4.52,8.15,-0.125,-0.1875,-0.125,-59.875,49.25,-23.0625,1.18,-0.75,28.87
22:35:47,-0.12,-4.53,8.14,-0.125,0.0,0.125,-58.0625,50.0625,-23.5,1.18,-0.75,28.87
22:35:47,-0.08,-4.52,8.15,0.0625,0.1875,0.0625,-59.875,49.0,-23.875,1.18,-0.75,28.87
22:35:48,-0.11,-4.54,8.13,0.125,-0.0625,0.0,-58.0625,48.5625,-23.5,1.18,-0.75,28.87
22:35:49,-0.1,-4.54,8.16,-0.125,-0.0625,-0.0625,-59.5625,49.6875,-24.25,1.18,-0.75,28.87
22:35:49,-0.13,-4.52,8.14,-0.125,-0.125,0.1875,-59.875,48.5625,-23.0625,1.18,-0.75,28.87
22:35:50,-0.1,-4.5,8.14,-0.1875,-0.125,-0.125,-58.0625,48.5625,-23.5,1.18,-0.75,28.87
22:35:50,-0.11,-4.53,8.15,0.1875,0.0,0.125,-59.5625,49.0,-24.75,1.18,-0.75,28.87
22:35:51,-0.09,-4.54,8.14,0.0,-0.0625,-0.1875,-57.75,48.5625,-23.5,1.18,-0.75,28.87
22:35:51,-0.08,-4.52,8.13,0.0625,0.0,0.0625,-57.75,48.25,-23.875,1.18,-0.75,28.87
22:35:52,-0.1,-4.53,8.17,-0.0625,-0.0625,-0.125,-57.75,49.0,-23.875,1.18,-0.75,28.87
22:35:53,-0.11,-4.54,8.16,-0.1875,-0.0625,0.0,-57.375,47.875,-23.5,1.18,-0.75,28.87
22:35:53,-0.08,-4.52,8.15,-0.1875,-0.125,-0.3125,-59.875,48.25,-23.0625,1.18,-0.75,28.87
22:35:54,-0.11,-4.54,8.13,0.125,0.0625,0.0,-57.375,48.25,-23.0625,1.18,-0.75,28.87
22:35:54,-0.12,-4.54,8.16,-0.125,0.125,0.0625,-58.875,49.0,-22.6875,1.18,-0.75,28.87
22:35:55,-0.1,-4.54,8.14,0.0625,0.0,0.0,-59.1875,50.0625,-23.5,1.18,-0.75,28.87
22:35:56,-0.11,-4.53,8.12,-0.125,-0.25,0.0,-59.5625,50.0625,-23.5,1.18,-0.75,28.87
22:35:56,-0.13,-4.52,8.16,-0.0625,0.0625,-0.1875,-58.0625,47.875,-24.25,1.18,-0.75,28.87
22:35:57,-0.1,-4.53,8.14,-0.0625,-0.0625,-0.125,-59.5625,49.0,-23.0625,1.18,-0.75,28.87
22:35:57,-0.09,-4.54,8.16,-0.125,0.1875,-0.125,-58.875,48.25,-22.25,1.18,-0.75,28.87
22:35:58,-0.11,-4.53,8.13,-0.1875,0.0625,-0.1875,-58.5,48.25,-23.5,1.18,-0.75,28.87
22:35:58,-0.11,-4.53,8.15,0.125,-0.3125,0.0625,-57.0,49.0,-24.25,1.18,-0.75,28.87
22:35:59,-0.12,-4.53,8.16,0.0,0.0,-0.125,-59.1875,48.25,-23.875,1.18,-0.75,28.87
22:36:00,-0.1,-4.52,8.14,0.0625,0.0,-0.0625,-56.6875,48.5625,-23.875,1.18,-0.75,28.87
22:36:00,-0.11,-4.55,8.12,0.125,-0.1875,0.1875,-56.6875,50.0625,-22.6875,1.18,-0.75,28.87
22:36:01,-0.1,-4.52,8.14,-0.0625,0.0625,-0.0625,-58.0625,49.0,-23.5,1.18,-0.75,28.87
22:36:01,-0.09,-4.53,8.13,-0.125,-0.125,-0.0625,-57.375,48.5625,-22.6875,1.18,-0.75,28.87
22:36:02,-0.11,-4.55,8.16,0.0625,-0.0625,0.25,-58.875,49.6875,-23.0625,1.18,-0.75,28.87
22:36:03,-0.13,-4.54,8.14,0.125,0.125,-0.0625,-56.5625,49.6875,-22.25,1.18,-0.75,28.87
22:36:03,-0.13,-4.54,8.13,-0.125,0.125,-0.1875,-59.1875,48.5625,-24.25,1.18,-0.75,28.87
22:36:04,-0.12,-4.54,8.16,-0.1875,-0.0625,-0.1875,-57.375,48.5625,-21.375,1.18,-0.75,28.87
22:36:04,-0.09,-4.55,8.14,-0.125,0.0625,0.1875,-58.875,47.875,-23.0625,1.18,-0.75,28.87
22:36:05,-0.11,-4.54,8.15,0.0,-0.3125,-0.1875,-59.5625,47.875,-23.0625,1.18,-0.75,28.87
22:36:05,-0.11,-4.55,8.15,0.0625,0.0,-0.0625,-59.5625,48.25,-22.6875,1.18,-0.75,28.87
22:36:06,-0.1,-4.52,8.13,-0.125,0.25,-0.0625,-59.5625,49.0,-23.0625,1.18,-0.75,28.87
22:36:07,-0.1,-4.54,8.19,0.0,0.0,0.125,-58.5,47.875,-23.0625,1.18,-0.75,28.87
22:36:07,-0.11,-4.53,8.13,-0.125,0.0625,-0.125,-59.1875,48.25,-23.5,1.18,-0.75,28.87
22:36:08,-0.13,-4.54,8.15,0.0,-0.25,-0.125,-58.875,47.875,-24.25,1.18,-0.75,28.87
22:36:08,-0.11,-4.52,8.17,-0.1875,-0.1875,0.0625,-58.875,48.5625,-23.0625,1.18,-0.75,28.87
22:36:09,-0.1,-4.53,8.15,0.0,0.1875,0.125,-57.375,49.0,-23.5,1.18,-0.75,28.87
22:36:09,-0.1,-4.55,8.15,0.125,0.0,0.0,-57.0,49.0,-23.0625,1.18,-0.75,28.87
22:36:10,-0.1,-4.54,8.15,0.1875,-0.1875,-0.125,-59.5625,48.25,-24.25,1.18,-0.75,28.87
22:36:11,-0.11,-4.53,8.16,0.0,-0.0625,0.0625,-58.5,49.0,-23.5,1.18,-0.75,28.87
22:36:11,-0.12,-4.53,8.17,0.0,0.0625,-0.25,-58.875,48.25,-23.0625,1.18,-0.75,28.87
22:36:12,-0.11,-4.52,8.12,0.0625,0.0625,0.125,-57.375,50.0625,-23.0625,1.18,-0.75,28.87
22:36:12,-0.1,-4.55,8.16,0.0625,-0.0625,0.0625,-59.875,48.25,-23.875,1.18,-0.75,28.87
22:36:13,-0.13,-4.54,8.14,-0.0625,-0.0625,-0.125,-57.0,49.6875,-23.875,1.18,-0.75,28.87
22:36:14,-0.11,-4.54,8.14,-0.125,0.0625,-0.125,-56.5625,49.0,-23.0625,1.18,-0.75,28.87
22:36:14,-0.1,-4.56,8.17,-0.0625,0.125,0.1875,-58.5,47.875,-22.25,1.18,-0.75,28.87
22:36:15,-0.11,-4.54,8.16,0.0625,0.125,0.0625,-58.5,49.0,-23.0625,1.18,-0.75,28.87
22:36:15,-0.12,-4.52,8.16,0.0,-0.0625,-0.1875,-58.5,49.25,-23.875,1.18,-0.75,28.87
22:36:16,-0.14,-4.54,8.15,-0.1875,-0.25,0.0,-57.75,49.25,-24.25,1.18,-0.75,28.87
22:36:16,-0.1,-4.54,8.16,0.0625,0.1875,-0.0625,-57.0,48.5625,-23.5,1.18,-0.75,28.87
22:36:17,-0.1,-4.54,8.17,0.0625,0.1875,-0.0625,-57.375,48.25,-23.0625,1.18,-0.75,28.87
22:36:18,-0.11,-4.56,8.15,-0.0625,0.0625,-0.125,-58.5,47.875,-24.25,1.18,-0.75,28.87
22:36:18,-0.09,-4.54,8.15,0.0625,0.0625,0.0625,-59.1875,48.25,-23.0625,1.18,-0.75,28.87
22:36:19,-0.12,-4.54,8.12,-0.0625,-0.0625,-0.125,-59.5625,47.875,-23.0625,1.18,-0.75,28.87
22:36:19,-0.1,-4.53,8.13,0.0625,0.1875,0.125,-58.5,48.5625,-24.75,1.18,-0.75,28.87
22:36:20,-0.1,-4.54,8.16,-0.125,0.0625,0.0,-59.875,47.875,-23.875,1.18,-0.75,28.87
22:36:21,-0.12,-4.53,8.14,0.0625,0.125,0.1875,-58.0625,48.5625,-23.5,1.18,-0.75,28.87
22:36:21,-0.11,-4.52,8.19,-0.0625,-0.125,0.0625,-57.75,48.25,-24.75,1.18,-0.75,28.87
22:36:22,-0.1,-4.52,8.14,0.125,0.0,0.1875,-58.0625,48.25,-24.25,1.18,-0.75,28.87
22:36:22,-0.11,-4.52,8.14,-0.0625,0.0625,0.0625,-59.875,48.5625,-23.875,1.18,-0.75,28.87
22:36:23,-0.07,-4.56,8.14,0.4375,0.3125,0.3125,-58.5,49.25,-22.6875,1.18,-0.75,28.87
22:36:23,-0.12,-4.54,8.2,-0.0625,-0.1875,-0.375,-59.1875,47.875,-24.75,1.18,-0.75,28.87
22:36:24,-0.12,-4.52,8.2,-0.375,-0.3125,-0.3125,-58.5,48.5625,-23.5,1.25,-0.75,28.87
22:36:25,-0.14,-4.52,8.14,0.25,0.1875,0.5625,-58.0625,50.0625,-23.5,1.25,-0.75,28.87
22:36:25,-0.13,-4.52,8.15,0.3125,0.375,0.1875,-57.375,48.5625,-22.6875,1.25,-0.75,28.87
22:36:26,-0.12,-4.54,8.14,-0.1875,-0.0625,-0.5,-57.75,50.375,-23.5,1.25,-0.75,28.87
22:36:26,-0.14,-4.53,8.15,0.375,0.1875,0.4375,-57.75,48.5625,-24.25,1.25,-0.75,28.87
22:36:27,-0.07,-4.54,8.16,0.0,0.125,-0.1875,-59.1875,47.875,-23.0625,1.25,-0.75,28.87
22:36:28,-0.08,-4.53,8.14,0.4375,0.25,0.4375,-58.5,47.875,-24.25,1.25,-0.75,28.87
22:36:28,-0.12,-4.52,8.17,0.1875,0.3125,-0.0625,-57.75,48.5625,-24.25,1.25,-0.75,28.87
22:36:29,-0.14,-4.51,8.19,-0.125,-0.1875,-0.625,-58.5,48.5625,-23.875,1.31,-0.68,28.87
22:36:29,-0.1,-4.55,8.11,-0.375,-0.1875,0.0,-57.75,49.0,-23.875,1.31,-0.68,28.87
22:36:30,-0.15,-4.53,8.17,-0.25,-0.125,-0.6875,-58.0625,49.25,-23.5,1.31,-0.68,28.87
22:36:30,-0.09,-4.56,8.12,0.4375,0.25,0.125,-57.75,48.25,-23.5,1.31,-0.68,28.87
22:36:31,-0.1,-4.55,8.15,-0.3125,-0.25,-0.6875,-57.75,47.875,-23.875,1.37,-0.62,28.87
22:36:32,-0.13,-4.54,8.18,-0.25,-0.0625,0.0,-58.5,48.25,-23.0625,1.37,-0.68,28.87
22:36:32,-0.13,-4.53,8.13,0.125,0.5,0.5,-57.375,49.25,-22.6875,1.37,-0.68,28.87
22:36:33,-0.09,-4.53,8.18,0.3125,0.25,0.25,-57.75,47.875,-23.875,1.37,-0.68,28.87
22:36:33,-0.11,-4.54,8.12,-0.0625,-0.0625,0.25,-58.0625,49.0,-23.5,1.37,-0.68,28.87
22:36:34,-0.12,-4.55,8.14,-0.25,0.0,-0.25,-58.0625,46.75,-23.875,1.37,-0.68,28.87
22:36:34,-0.13,-4.51,8.16,-0.125,-0.0625,0.25,-57.0,48.5625,-23.0625,1.37,-0.68,28.87
22:36:35,-0.1,-4.55,8.16,0.0625,-0.1875,0.1875,-58.5,49.0,-22.25,1.37,-0.68,28.87
22:36:36,-0.11,-4.55,8.14,0.0625,0.0,0.0,-58.5,48.5625,-23.0625,1.37,-0.68,28.87
22:36:36,-0.07,-4.54,8.16,0.0625,0.0625,0.125,-57.375,49.6875,-25.0625,1.37,-0.68,28.87
22:36:37,-0.09,-4.53,8.14,0.0,-0.0625,-0.0625,-57.0,49.0,-24.25,1.37,-0.68,28.87
22:36:37,-0.1,-4.54,8.15,0.0,0.0,0.0,-59.5625,50.0625,-22.6875,1.37,-0.68,28.87
22:36:38,-0.11,-4.54,8.12,0.0625,-0.1875,0.0625,-57.75,48.5625,-24.25,1.37,-0.68,28.87
22:36:39,-0.09,-4.53,8.13,-0.1875,-0.0625,-0.0625,-59.875,47.5,-23.875,1.37,-0.68,28.87
22:36:39,-0.12,-4.52,8.14,0.125,-0.25,0.0625,-57.75,48.25,-23.5,1.37,-0.68,28.87
22:36:40,-0.09,-4.53,8.16,-0.0625,0.0625,0.0,-58.0625,48.25,-24.75,1.37,-0.68,28.87
22:36:40,-0.1,-4.52,8.15,-0.0625,0.0625,-0.0625,-58.0625,50.0625,-23.0625,1.37,-0.68,28.87
22:36:41,-0.13,-4.53,8.14,-0.0625,0.1875,-0.1875,-57.375,47.875,-24.25,1.37,-0.68,28.87
22:36:41,-0.1,-4.54,8.1,0.0,-0.0625,0.0625,-57.0,49.25,-22.6875,1.37,-0.68,28.87
22:36:42,-0.1,-4.55,8.16,0.0,-0.125,0.0,-58.5,48.5625,-23.0625,1.37,-0.68,28.87
22:36:43,-0.12,-4.52,8.15,-0.125,0.0625,0.0,-58.875,50.0625,-23.5,1.37,-0.68,28.87
22:36:43,-0.11,-4.55,8.15,0.0625,0.0625,0.1875,-59.1875,47.0625,-24.25,1.37,-0.68,28.87
22:36:44,-0.12,-4.54,8.15,0.0,0.0625,0.0,-57.75,47.5,-23.875,1.37,-0.68,28.87
22:36:44,-0.12,-4.54,8.14,0.0,0.0,0.1875,-58.0625,48.5625,-23.5,1.37,-0.68,28.87
22:36:45,-0.1,-4.55,8.18,0.1875,-0.0625,0.125,-58.0625,49.6875,-23.875,1.37,-0.68,28.87
22:36:45,-0.11,-4.52,8.14,0.0,0.0,-0.0625,-59.5625,49.25,-24.25,1.37,-0.68,28.87
22:36:46,-0.12,-4.53,8.15,0.0625,-0.0625,0.125,-57.75,49.0,-22.6875,1.37,-0.68,28.87
22:36:47,-0.1,-4.52,8.15,-0.0625,0.0,0.125,-59.5625,50.0625,-23.5,1.37,-0.68,28.87
22:36:47,-0.12,-4.54,8.13,0.0625,0.0625,-0.0625,-59.875,49.6875,-23.875,1.37,-0.68,28.87
22:36:48,-0.11,-4.53,8.14,-0.1875,0.0,-0.125,-57.375,48.5625,-23.5,1.37,-0.68,28.87
22:36:48,-0.09,-4.54,8.13,-0.0625,0.0625,0.125,-59.1875,48.25,-23.875,1.37,-0.68,28.87
22:36:49,-0.1,-4.55,8.14,-0.0625,0.0625,-0.0625,-57.75,48.25,-23.5,1.37,-0.68,28.87
22:36:50,-0.11,-4.52,8.18,-0.0625,-0.25,0.0,-59.5625,49.25,-23.875,1.37,-0.68,28.87
22:36:50,-0.11,-4.54,8.15,0.1875,-0.125,0.0625,-59.875,47.875,-23.875,1.37,-0.68,28.87
22:36:51,-0.1,-4.54,8.15,-0.0625,-0.1875,0.0,-58.0625,48.5625,-22.6875,1.37,-0.68,28.87
22:36:51,-0.11,-4.54,8.12,-0.0625,-0.125,-0.0625,-59.5625,49.6875,-23.0625,1.37,-0.68,28.87
22:36:52,-0.12,-4.55,8.13,0.0,0.0625,-0.0625,-58.5,49.0,-23.875,1.37,-0.68,28.87
22:36:52,-0.12,-4.52,8.15,0.125,0.125,0.0625,-59.1875,48.25,-23.875,1.37,-0.68,28.87
22:36:53,-0.12,-4.53,8.15,0.125,0.25,0.0,-59.5625,47.875,-24.75,1.37,-0.68,28.87
22:36:54,-0.09,-4.54,8.14,0.3125,0.25,0.25,-58.875,47.0625,-24.25,1.37,-0.68,28.87
22:36:54,-0.09,-4.53,8.14,0.125,-0.125,0.125,-59.875,49.0,-25.0625,1.37,-0.68,28.87
22:36:55,-0.1,-4.53,8.16,0.1875,-0.125,0.0625,-59.5625,47.5,-24.25,1.37,-0.68,28.87
22:36:55,-0.1,-4.53,8.15,-0.125,0.0625,0.0,-59.5625,48.5625,-24.75,1.37,-0.68,28.87
22:36:56,-0.1,-4.53,8.14,0.0625,-0.1875,0.125,-58.5,48.5625,-23.875,1.37,-0.68,28.87
22:36:57,-0.1,-4.55,8.15,0.125,0.125,0.125,-60.25,48.5625,-23.0625,1.37,-0.68,28.87
22:36:57,-0.1,-4.55,8.14,0.0,0.1875,0.0625,-58.0625,48.25,-23.0625,1.37,-0.68,28.87
22:36:58,-0.11,-4.54,8.17,-0.125,0.0625,-0.125,-59.5625,47.875,-23.5,1.37,-0.68,28.87
22:36:58,-0.13,-4.53,8.14,-0.125,-0.1875,-0.125,-58.0625,48.5625,-23.875,1.37,-0.68,28.87
22:36:59,-0.13,-4.5,8.17,0.25,0.1875,0.625,-59.1875,48.5625,-24.25,1.37,-0.68,28.87
22:36:59,-0.11,-4.54,8.18,-0.0625,0.125,-0.3125,-59.875,49.6875,-23.875,1.37,-0.68,28.87
22:37:00,-0.13,-4.52,8.12,-0.5,-0.0625,-0.25,-59.5625,50.375,-23.5,1.37,-0.68,28.87
22:37:01,-0.15,-4.53,8.16,0.0625,0.0,0.4375,-59.5625,47.5,-23.5,1.37,-0.68,28.87
22:37:01,-0.09,-4.56,8.13,0.4375,0.5,0.375,-59.5625,48.5625,-23.0625,1.37,-0.68,28.87
22:37:02,-0.06,-4.54,8.11,0.0,-0.0625,0.5625,-58.0625,48.5625,-24.25,1.37,-0.68,28.87
22:37:02,-0.13,-4.54,8.19,-0.25,-0.5,-0.5,-59.1875,47.875,-23.875,1.31,-0.68,28.87
22:37:03,-0.06,-4.55,8.18,0.125,0.1875,0.6875,-58.0625,49.0,-24.25,1.31,-0.75,28.87
22:37:04,-0.08,-4.54,8.2,0.375,0.4375,0.25,-57.75,48.5625,-22.6875,1.31,-0.75,28.87
22:37:04,-0.06,-4.54,8.19,-0.0625,0.0625,0.5625,-58.875,47.5,-25.5625,1.31,-0.75,28.87
22:37:05,-0.15,-4.53,8.12,-0.3125,-0.3125,-0.5625,-58.0625,47.5,-24.75,1.31,-0.75,28.87
22:37:05,-0.07,-4.58,8.14,-0.0625,-0.1875,0.25,-58.0625,48.25,-23.875,1.31,-0.75,28.87
22:37:06,-0.11,-4.54,8.13,0.4375,0.25,0.3125,-58.0625,47.5,-23.5,1.31,-0.68,28.87
22:37:06,-0.07,-4.58,8.14,0.0,0.0,0.5625,-58.875,48.25,-22.25,1.37,-0.68,28.93
22:37:07,-0.09,-4.54,8.17,-0.5,-0.3125,-0.25,-58.5,47.875,-24.25,1.37,-0.68,28.93
22:37:08,-0.08,-4.54,8.14,-0.1875,-0.1875,-0.625,-59.5625,49.6875,-24.25,1.37,-0.68,28.87
22:37:08,-0.14,-4.53,8.19,-0.0625,-0.0625,0.375,-59.1875,47.875,-24.25,1.43,-0.68,28.93
22:37:09,-0.11,-4.52,8.18,0.375,0.1875,0.375,-58.875,49.25,-23.875,1.5,-0.62,28.93
22:37:09,-0.12,-4.53,8.09,-0.0625,-0.125,-0.625,-58.0625,48.5625,-24.25,1.5,-0.62,28.93
22:37:10,-0.15,-4.52,8.15,-0.3125,-0.0625,-0.1875,-58.0625,47.875,-22.25,1.56,-0.62,28.87
22:37:10,-0.14,-4.51,8.2,0.1875,0.25,0.5625,-57.75,50.375,-23.0625,1.62,-0.56,28.87
22:37:11,-0.13,-4.53,8.17,0.3125,0.25,-0.125,-58.0625,49.6875,-21.875,1.62,-0.56,28.87
22:37:12,-0.09,-4.54,8.2,0.3125,0.4375,0.5625,-57.0,48.25,-23.5,1.68,-0.56,28.87
22:37:12,-0.09,-4.54,8.17,0.375,0.25,0.0,-58.5,48.25,-23.5,1.68,-0.56,28.87
22:37:13,-0.08,-4.54,8.18,0.25,0.3125,0.6875,-59.5625,48.25,-23.875,1.68,-0.56,28.87
22:37:13,-0.1,-4.53,8.16,-0.0625,0.0625,0.125,-58.0625,49.0,-24.25,1.68,-0.56,28.87
22:37:14,-0.12,-4.54,8.15,0.0625,-0.1875,0.0,-56.5625,48.25,-23.875,1.68,-0.56,28.87
22:37:15,-0.11,-4.53,8.16,-0.0625,0.0,0.0625,-57.75,50.375,-22.6875,1.68,-0.56,28.87
22:37:15,-0.11,-4.52,8.15,0.0,0.0625,0.0,-59.1875,47.875,-23.0625,1.68,-0.56,28.87
22:37:16,-0.11,-4.52,8.14,-0.25,-0.0625,-0.0625,-59.1875,47.875,-24.25,1.68,-0.56,28.87
22:37:16,-0.11,-4.56,8.11,0.125,-0.25,0.0625,-59.1875,47.5,-23.5,1.68,-0.56,28.87
22:37:17,-0.12,-4.53,8.14,0.125,-0.1875,-0.0625,-60.25,47.5,-25.0625,1.68,-0.56,28.87
22:37:17,-0.12,-4.54,8.13,0.1875,-0.1875,0.0,-59.1875,48.25,-22.25,1.68,-0.56,28.87
22:37:18,-0.09,-4.55,8.15,0.0,0.125,0.125,-59.5625,48.5625,-23.0625,1.68,-0.56,28.87
22:37:19,-0.11,-4.51,8.14,-0.1875,-0.25,0.0,-58.0625,48.25,-23.875,1.68,-0.56,28.87
22:37:19,-0.11,-4.54,8.17,0.0,0.1875,0.25,-59.875,47.875,-23.5,1.68,-0.56,28.87
22:37:20,-0.08,-4.54,8.12,0.125,0.0625,0.125,-58.875,48.25,-23.875,1.68,-0.56,28.87
