TimeNow,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magnet_X,Magnet_Y,Magnet_Z,Yaw,Roll,Pitch
22:01:52,-0.09,-4.55,8.13,0.1875,0.25,0.3125,-58.0625,49.6875,-23.5,1.37,-0.75,28.87
22:01:53,-0.11,-4.54,8.17,0.1875,0.1875,-0.25,-58.5,48.5625,-23.875,1.37,-0.75,28.87
22:01:53,-0.07,-4.53,8.21,0.1875,0.25,0.375,-59.5625,48.25,-24.375,1.37,-0.75,28.87
22:01:54,-0.15,-4.53,8.18,0.25,0.0,-0.0625,-58.0625,48.25,-23.5,1.37,-0.75,28.87
22:01:55,-0.12,-4.54,8.11,-0.0625,-0.1875,0.0,-57.75,49.0,-22.6875,1.37,-0.75,28.87
22:01:55,-0.13,-4.51,8.16,-0.0625,-0.0625,0.125,-59.5625,47.5,-25.1875,1.37,-0.75,28.87
22:01:56,-0.12,-4.54,8.14,0.0625,-0.125,0.125,-57.375,49.6875,-23.5,1.37,-0.75,28.87
22:01:56,-0.13,-4.51,8.14,-0.0625,-0.0625,-0.125,-59.25,50.0625,-24.75,1.37,-0.75,28.87
22:01:57,-0.12,-4.53,8.17,0.125,-0.0625,0.125,-58.5,49.6875,-23.0625,1.37,-0.75,28.87
22:01:57,-0.12,-4.5,8.16,0.125,0.0,0.0625,-59.875,50.375,-24.375,1.37,-0.75,28.87
22:01:58,-0.12,-4.54,8.12,0.0,0.0625,0.125,-59.1875,50.375,-23.0625,1.37,-0.75,28.87
22:01:59,-0.14,-4.5,8.19,0.0625,0.0625,-0.1875,-58.0625,48.5625,-23.875,1.37,-0.75,28.87
22:01:59,-0.15,-4.52,8.14,-0.1875,0.25,0.0,-59.875,47.875,-23.875,1.37,-0.75,28.87
22:02:00,-0.12,-4.51,8.16,0.125,0.0625,0.125,-59.25,48.25,-23.875,1.37,-0.75,28.87
22:02:00,-0.13,-4.52,8.16,0.0,0.0,0.0625,-59.5625,48.5625,-24.375,1.37,-0.75,28.87
22:02:01,-0.13,-4.52,8.15,-0.0625,-0.125,0.125,-57.375,48.5625,-22.6875,1.37,-0.75,28.87
22:02:02,-0.11,-4.53,8.14,0.0625,0.0,0.0,-59.5625,48.5625,-23.0625,1.37,-0.75,28.87
22:02:02,-0.11,-4.53,8.16,0.1875,0.0625,-0.0625,-58.0625,48.25,-23.5,1.37,-0.75,28.87
22:02:03,-0.12,-4.52,8.12,0.0,-0.1875,-0.125,-57.75,47.5,-23.5,1.37,-0.75,28.87
22:02:03,-0.11,-4.52,8.16,-0.0625,0.25,0.0,-57.75,48.25,-24.375,1.37,-0.75,28.87
22:02:04,-0.14,-4.52,8.14,0.125,0.0,-0.0625,-59.25,48.25,-23.875,1.37,-0.75,28.87
22:02:04,-0.12,-4.53,8.15,0.0625,0.125,-0.0625,-59.5625,49.375,-23.5,1.37,-0.75,28.87
22:02:05,-0.13,-4.51,8.18,-0.0625,0.0,0.25,-60.6875,50.0625,-23.0625,1.37,-0.75,28.87
22:02:06,-0.13,-4.52,8.13,0.1875,-0.0625,0.125,-59.25,48.25,-23.875,1.37,-0.75,28.87
22:02:06,-0.13,-4.52,8.17,-0.125,0.0,-0.0625,-58.875,47.875,-23.875,1.37,-0.75,28.87
22:02:07,-0.13,-4.52,8.18,0.0625,-0.125,0.125,-58.875,48.25,-23.0625,1.37,-0.75,28.87
22:02:07,-0.12,-4.54,8.15,-0.0625,0.125,0.0625,-58.875,46.75,-22.6875,1.37,-0.75,28.87
22:02:08,-0.12,-4.55,8.16,0.0,-0.0625,-0.25,-61.0625,49.0,-24.375,1.37,-0.75,28.87
22:02:08,-0.12,-4.53,8.13,0.0625,-0.0625,0.0,-57.0,48.25,-24.75,1.37,-0.75,28.87
22:02:09,-0.12,-4.52,8.19,-0.125,-0.1875,-0.1875,-59.25,49.0,-23.5,1.37,-0.75,28.87
22:02:10,-0.13,-4.54,8.14,-0.125,0.125,0.0625,-59.5625,48.25,-23.5,1.37,-0.75,28.87
22:02:10,-0.11,-4.54,8.16,-0.0625,0.0,0.125,-57.75,50.375,-23.875,1.37,-0.75,28.87
22:02:11,-0.13,-4.53,8.17,0.0,-0.0625,-0.0625,-58.875,50.0625,-23.0625,1.37,-0.75,28.87
22:02:11,-0.14,-4.51,8.14,0.0,0.0625,0.0625,-57.75,50.375,-23.0625,1.37,-0.75,28.87
22:02:12,-0.12,-4.53,8.16,0.0,0.125,0.0625,-58.5,48.5625,-23.5,1.37,-0.75,28.87
22:02:13,-0.11,-4.54,8.21,-0.125,-0.0625,-0.0625,-58.5,47.875,-23.875,1.37,-0.75,28.87
22:02:13,-0.09,-4.53,8.16,0.0625,-0.1875,0.25,-59.5625,48.5625,-21.375,1.37,-0.75,28.87
22:02:14,-0.08,-4.54,8.18,-0.4375,-0.25,-0.375,-58.875,50.0625,-23.875,1.37,-0.75,28.87
22:02:14,-0.11,-4.51,8.19,-0.3125,-0.25,-0.5625,-59.25,49.0,-23.5,1.37,-0.75,28.87
22:02:15,-0.12,-4.53,8.14,0.0,-0.125,0.0,-59.875,48.5625,-23.0625,1.37,-0.75,28.87
22:02:15,-0.13,-4.52,8.14,0.125,-0.125,-0.0625,-60.6875,49.375,-23.875,1.37,-0.75,28.87
22:02:16,-0.13,-4.55,8.14,-0.0625,0.0625,0.0625,-59.25,48.5625,-23.875,1.37,-0.75,28.87
22:02:17,-0.13,-4.54,8.16,0.0625,0.0,0.0625,-59.875,48.25,-21.875,1.37,-0.75,28.87
22:02:17,-0.12,-4.54,8.16,0.0,0.1875,-0.25,-57.75,49.375,-23.5,1.37,-0.75,28.87
22:02:18,-0.11,-4.53,8.1,0.1875,0.25,0.1875,-59.1875,48.25,-23.5,1.37,-0.75,28.87
22:02:18,-0.1,-4.5,8.17,0.0,0.1875,0.125,-58.0625,49.0,-23.875,1.37,-0.75,28.87
22:02:19,-0.14,-4.54,8.16,0.25,0.3125,0.0,-59.25,49.6875,-23.0625,1.37,-0.75,28.87
22:02:20,-0.1,-4.53,8.17,0.0,0.0,-0.1875,-58.5,49.375,-24.375,1.37,-0.75,28.87
22:02:20,-0.14,-4.52,8.18,0.0,-0.125,0.1875,-58.5,48.25,-23.5,1.37,-0.75,28.87
22:02:21,-0.13,-4.53,8.14,0.125,0.1875,-0.125,-59.1875,48.5625,-24.25,1.37,-0.75,28.87
22:02:21,-0.11,-4.51,8.16,-0.0625,-0.125,0.0,-59.25,48.5625,-23.0625,1.37,-0.75,28.87
22:02:22,-0.11,-4.54,8.16,-0.0625,-0.125,-0.1875,-58.875,47.875,-23.875,1.37,-0.75,28.87
22:02:22,-0.11,-4.54,8.15,0.0625,0.1875,-0.0625,-57.375,49.375,-24.375,1.37,-0.75,28.87
22:02:23,-0.11,-4.54,8.14,-0.125,0.1875,-0.1875,-60.6875,49.6875,-22.6875,1.37,-0.75,28.87
22:02:24,-0.12,-4.54,8.14,-0.125,-0.125,-0.125,-57.75,49.375,-22.25,1.37,-0.75,28.87
22:02:24,-0.11,-4.51,8.15,-0.0625,-0.125,0.0625,-57.0,50.0625,-21.875,1.37,-0.75,28.87
22:02:25,-0.11,-4.54,8.19,0.0,0.0625,0.0,-57.0,48.5625,-23.875,1.37,-0.75,28.87
22:02:25,-0.13,-4.52,8.16,0.125,0.125,0.125,-59.25,48.25,-23.0625,1.37,-0.75,28.87
22:02:26,-0.13,-4.54,8.15,-0.125,-0.125,0.0625,-57.375,48.25,-23.875,1.37,-0.75,28.87
22:02:26,-0.12,-4.55,8.16,-0.25,-0.125,0.0,-57.75,49.0,-23.5,1.37,-0.75,28.87
22:02:27,-0.13,-4.54,8.15,-0.0625,0.1875,0.1875,-58.0625,48.5625,-22.25,1.37,-0.75,28.87
22:02:28,-0.12,-4.53,8.15,0.0,0.125,-0.125,-59.25,48.5625,-23.875,1.37,-0.75,28.87
22:02:28,-0.13,-4.52,8.15,0.0,-0.125,0.0625,-59.5625,47.875,-23.875,1.37,-0.75,28.87
22:02:29,-0.12,-4.55,8.17,0.0,0.3125,0.0,-58.5,49.0,-24.25,1.37,-0.75,28.87
22:02:29,-0.11,-4.54,8.17,0.125,0.0625,-0.0625,-59.875,48.5625,-23.875,1.37,-0.75,28.87
22:02:30,-0.12,-4.53,8.17,0.125,-0.125,0.0625,-57.375,49.0,-23.5,1.37,-0.75,28.87
22:02:31,-0.13,-4.55,8.18,-0.0625,-0.0625,0.0625,-57.0,48.5625,-23.5,1.37,-0.75,28.87
22:02:31,-0.12,-4.53,8.13,0.0625,0.125,0.125,-58.875,48.25,-23.5,1.37,-0.75,28.87
22:02:32,-0.11,-4.52,8.16,0.0,0.0,0.125,-59.875,47.875,-22.25,1.37,-0.75,28.87
22:02:32,-0.1,-4.54,8.19,0.0,-0.25,-0.0625,-59.5625,47.0625,-23.875,1.37,-0.75,28.87
22:02:33,-0.11,-4.52,8.16,0.0625,0.1875,0.125,-58.5,49.25,-23.5,1.37,-0.75,28.87
22:02:33,-0.11,-4.53,8.18,0.125,0.0,-0.1875,-59.1875,48.25,-24.75,1.37,-0.75,28.87
22:02:34,-0.13,-4.51,8.16,-0.125,-0.0625,0.0625,-58.5,48.25,-23.875,1.37,-0.75,28.87
22:02:35,-0.12,-4.54,8.15,0.0,-0.0625,0.125,-59.875,48.25,-23.0625,1.37,-0.75,28.87
22:02:35,-0.13,-4.51,8.15,0.1875,0.0625,-0.0625,-58.5,48.25,-23.875,1.37,-0.75,28.87
22:02:36,-0.13,-4.52,8.18,0.1875,0.1875,-0.125,-59.875,47.875,-23.0625,1.37,-0.75,28.87
22:02:36,-0.15,-4.53,8.16,0.4375,0.3125,0.3125,-58.875,48.25,-23.5,1.37,-0.75,28.87
22:02:37,-0.09,-4.55,8.15,-0.0625,0.0625,0.5,-59.5625,48.5625,-23.875,1.37,-0.75,28.87
22:02:38,-0.11,-4.54,8.11,0.375,0.0,0.0,-58.5,48.5625,-23.5,1.37,-0.75,28.87
22:02:38,-0.14,-4.53,8.14,-0.125,-0.3125,-0.4375,-59.1875,48.25,-23.0625,1.37,-0.75,28.87
22:02:39,-0.11,-4.51,8.19,0.125,0.25,0.5625,-58.0625,48.25,-23.875,1.37,-0.75,28.87
22:02:39,-0.14,-4.53,8.13,0.125,-0.125,-0.1875,-59.5625,48.25,-24.25,1.37,-0.75,28.87
22:02:40,-0.15,-4.51,8.17,-0.25,0.0625,-0.5,-57.75,48.5625,-23.5,1.37,-0.75,28.87
22:02:40,-0.15,-4.51,8.19,0.1875,0.0625,-0.125,-58.875,48.25,-24.25,1.37,-0.75,28.87
22:02:41,-0.11,-4.52,8.17,0.375,0.4375,0.1875,-58.0625,50.0625,-24.75,1.37,-0.68,28.87
22:02:42,-0.14,-4.53,8.11,0.0,0.0625,0.3125,-58.5,50.0625,-23.5,1.37,-0.68,28.87
22:02:42,-0.14,-4.53,8.14,0.375,0.125,0.625,-57.375,48.25,-24.25,1.37,-0.68,28.87
22:02:43,-0.12,-4.54,8.14,-0.125,-0.1875,0.0,-58.0625,48.5625,-22.6875,1.37,-0.68,28.87
22:02:43,-0.1,-4.53,8.16,0.375,-0.0625,0.0625,-58.0625,47.875,-23.0625,1.37,-0.68,28.87
22:02:44,-0.12,-4.51,8.12,-0.0625,-0.1875,-0.1875,-59.1875,49.25,-23.5,1.37,-0.68,28.87
22:02:45,-0.12,-4.54,8.16,0.125,0.125,-0.25,-59.1875,48.25,-24.25,1.37,-0.68,28.87
22:02:45,-0.12,-4.52,8.16,0.0,0.1875,0.0,-59.25,48.25,-23.875,1.37,-0.68,28.87
22:02:46,-0.1,-4.51,8.17,0.1875,0.25,0.1875,-59.5625,47.875,-24.375,1.37,-0.68,28.87
22:02:46,-0.14,-4.52,8.14,0.1875,0.0625,-0.25,-57.75,48.5625,-23.875,1.37,-0.68,28.87
22:02:47,-0.09,-4.53,8.14,-0.25,-0.0625,-0.375,-59.5625,49.0,-22.25,1.37,-0.68,28.87
22:02:47,-0.11,-4.53,8.14,-0.0625,0.0625,0.3125,-58.0625,47.5,-24.25,1.37,-0.68,28.87
22:02:48,-0.12,-4.53,8.14,0.1875,0.3125,0.4375,-59.5625,47.875,-23.0625,1.37,-0.68,28.87
22:02:49,-0.13,-4.51,8.16,0.0,-0.125,-0.1875,-57.75,49.0,-23.875,1.37,-0.68,28.87
22:02:49,-0.11,-4.55,8.22,-0.1875,-0.25,-0.25,-59.25,49.0,-23.5,1.37,-0.68,28.87
22:02:50,-0.14,-4.52,8.17,0.1875,0.0625,-0.0625,-59.5625,50.375,-23.875,1.37,-0.68,28.87
22:02:50,-0.12,-4.53,8.19,-0.1875,-0.0625,-0.375,-58.0625,48.25,-23.875,1.37,-0.68,28.87
22:02:51,-0.13,-4.52,8.15,0.25,-0.125,-0.1875,-59.25,48.25,-23.0625,1.37,-0.68,28.87
22:02:52,-0.1,-4.53,8.14,-0.125,-0.25,-0.375,-58.0625,48.5625,-23.5,1.37,-0.68,28.87
22:02:52,-0.13,-4.53,8.14,-0.0625,0.0625,0.125,-58.5,47.875,-23.0625,1.37,-0.68,28.87
22:02:53,-0.13,-4.53,8.17,0.125,0.0,0.0,-59.5625,48.25,-23.0625,1.37,-0.68,28.87
22:02:53,-0.12,-4.52,8.15,0.0625,0.0625,0.3125,-60.25,48.25,-23.5,1.37,-0.68,28.87
22:02:54,-0.12,-4.52,8.14,-0.0625,0.0625,-0.0625,-59.5625,49.375,-24.375,1.37,-0.68,28.87
22:02:54,-0.12,-4.51,8.16,0.0,0.0,-0.125,-59.5625,50.75,-23.5,1.37,-0.68,28.87
22:02:55,-0.13,-4.53,8.17,0.0,0.0625,0.0625,-58.5,48.25,-23.875,1.37,-0.68,28.87
22:02:56,-0.12,-4.54,8.14,0.0,0.125,0.1875,-59.875,48.5625,-22.6875,1.37,-0.68,28.87
22:02:56,-0.13,-4.53,8.16,-0.0625,-0.1875,-0.125,-59.875,49.6875,-23.5,1.37,-0.68,28.87
22:02:57,-0.11,-4.53,8.17,0.0625,0.0625,0.0,-59.25,48.25,-24.375,1.37,-0.68,28.87
22:02:57,-0.13,-4.54,8.15,-0.1875,-0.25,-0.0625,-59.5625,48.5625,-23.875,1.37,-0.68,28.87
22:02:58,-0.11,-4.53,8.18,0.0,0.0625,0.0,-59.5625,49.375,-23.875,1.37,-0.68,28.87
22:02:58,-0.08,-4.52,8.14,0.125,0.0625,0.1875,-57.75,48.5625,-24.75,1.37,-0.68,28.87
22:02:59,-0.12,-4.55,8.15,0.0,0.0625,0.125,-58.0625,48.5625,-24.375,1.37,-0.68,28.87
22:03:00,-0.13,-4.53,8.16,-0.0625,-0.125,0.125,-58.0625,48.5625,-23.875,1.37,-0.68,28.87
22:03:00,-0.11,-4.51,8.17,0.1875,0.0,0.1875,-57.375,49.375,-23.5,1.37,-0.68,28.87
22:03:01,-0.12,-4.52,8.14,0.25,0.125,-0.0625,-57.375,49.0,-22.6875,1.37,-0.68,28.87
22:03:01,-0.13,-4.51,8.17,0.0,0.0625,0.375,-58.875,48.5625,-23.5,1.37,-0.68,28.87
22:03:02,-0.12,-4.51,8.18,-0.125,-0.25,-0.125,-58.0625,49.0,-24.375,1.37,-0.68,28.87
22:03:03,-0.13,-4.53,8.19,-0.125,0.0,0.1875,-57.75,48.25,-23.0625,1.37,-0.68,28.87
22:03:03,-0.16,-4.52,8.15,0.375,0.0,0.1875,-59.5625,47.875,-24.75,1.37,-0.68,28.87
22:03:04,-0.12,-4.52,8.16,-0.0625,0.0625,-0.25,-57.75,48.25,-23.0625,1.37,-0.68,28.87
22:03:04,-0.11,-4.52,8.13,-0.25,-0.1875,-0.125,-59.875,47.875,-23.0625,1.37,-0.68,28.87
22:03:05,-0.1,-4.53,8.13,-0.0625,0.0625,0.125,-57.0,48.5625,-23.5,1.37,-0.68,28.87
22:03:05,-0.11,-4.52,8.16,0.25,-0.125,0.1875,-58.0625,48.25,-23.875,1.37,-0.68,28.87
22:03:06,-0.09,-4.55,8.14,0.125,-0.125,0.0625,-58.875,48.5625,-23.5,1.37,-0.68,28.87
22:03:07,-0.13,-4.52,8.14,-0.0625,0.25,-0.125,-57.75,50.75,-22.6875,1.37,-0.68,28.87
22:03:07,-0.13,-4.51,8.18,-0.1875,0.125,-0.125,-59.875,47.875,-23.0625,1.37,-0.68,28.87
22:03:08,-0.11,-4.54,8.14,0.25,0.0625,0.4375,-58.875,47.5,-22.6875,1.37,-0.68,28.87
22:03:08,-0.12,-4.54,8.14,0.1875,0.25,0.0,-59.875,48.5625,-23.5,1.37,-0.75,28.87
22:03:09,-0.12,-4.53,8.14,-0.25,0.0,-0.3125,-59.25,47.5,-24.375,1.37,-0.75,28.87
22:03:10,-0.11,-4.53,8.2,0.4375,0.1875,0.125,-57.375,49.375,-23.5,1.37,-0.75,28.87
22:03:10,-0.1,-4.52,8.16,0.0,0.0,0.1875,-59.5625,48.25,-23.875,1.37,-0.75,28.87
22:03:11,-0.13,-4.51,8.16,0.4375,0.125,0.25,-59.25,48.5625,-22.6875,1.37,-0.75,28.87
22:03:11,-0.1,-4.52,8.15,0.0625,-0.0625,-0.1875,-59.875,47.5,-24.375,1.37,-0.75,28.87
22:03:12,-0.1,-4.54,8.13,0.1875,0.0625,0.0625,-59.25,49.6875,-23.0625,1.37,-0.75,28.87
22:03:12,-0.14,-4.54,8.15,-0.0625,-0.0625,0.1875,-57.75,47.875,-24.25,1.37,-0.75,28.87
22:03:13,-0.11,-4.53,8.16,-0.1875,-0.125,-0.0625,-58.875,47.5,-24.75,1.37,-0.75,28.87
22:03:14,-0.1,-4.53,8.16,0.0,0.0,0.25,-58.5,48.25,-23.875,1.37,-0.75,28.87
22:03:14,-0.09,-4.52,8.17,-0.25,-0.25,-0.25,-58.875,48.5625,-23.5,1.37,-0.75,28.87
22:03:15,-0.1,-4.51,8.16,0.125,0.0625,-0.1875,-59.5625,49.0,-23.0625,1.37,-0.75,28.87
22:03:15,-0.13,-4.52,8.14,-0.0625,-0.0625,-0.125,-58.875,47.5,-23.5,1.37,-0.75,28.87
22:03:16,-0.14,-4.52,8.18,0.125,0.1875,0.125,-58.875,50.375,-22.6875,1.37,-0.75,28.87
22:03:16,-0.13,-4.52,8.13,0.0625,0.125,0.375,-58.5,48.5625,-23.5,1.37,-0.75,28.87
22:03:17,-0.08,-4.54,8.14,0.3125,0.125,0.0625,-59.25,49.375,-23.5,1.37,-0.75,28.87
22:03:18,-0.14,-4.5,8.16,-0.25,-0.25,-0.5,-57.75,48.5625,-23.0625,1.37,-0.75,28.87
22:03:18,-0.11,-4.5,8.19,0.1875,0.0625,-0.125,-57.75,48.25,-23.5,1.37,-0.75,28.87
22:03:19,-0.12,-4.52,8.19,0.0,0.0625,0.5625,-57.75,48.25,-24.375,1.37,-0.75,28.87
22:03:19,-0.12,-4.52,8.1,0.1875,0.0625,-0.0625,-57.375,48.5625,-24.25,1.37,-0.75,28.87
22:03:20,-0.14,-4.52,8.15,-0.375,-0.1875,-0.1875,-58.0625,48.5625,-23.5,1.37,-0.75,28.87
22:03:21,-0.12,-4.54,8.14,0.0625,0.0625,0.25,-57.75,47.875,-23.875,1.37,-0.75,28.87
22:03:21,-0.13,-4.52,8.11,0.1875,0.1875,0.1875,-58.875,48.25,-23.0625,1.37,-0.75,28.87
22:03:22,-0.14,-4.52,8.16,0.0,0.0625,0.3125,-59.25,50.0625,-23.875,1.37,-0.75,28.87
22:03:22,-0.1,-4.53,8.11,-0.3125,-0.25,0.0,-59.5625,49.0,-23.5,1.37,-0.75,28.87
22:03:23,-0.1,-4.55,8.14,-0.25,-0.4375,-0.375,-58.0625,47.875,-23.0625,1.37,-0.75,28.87
22:03:23,-0.11,-4.53,8.11,-0.0625,0.0,0.0625,-58.0625,49.0,-23.5,1.37,-0.75,28.87
22:03:24,-0.11,-4.53,8.14,-0.0625,-0.0625,-0.125,-57.75,48.5625,-23.875,1.37,-0.75,28.87
22:03:25,-0.11,-4.53,8.15,0.0,0.0625,0.0625,-59.5625,49.0,-23.5,1.37,-0.75,28.87
22:03:25,-0.11,-4.52,8.14,0.125,0.0,0.125,-59.1875,48.25,-24.25,1.37,-0.75,28.87
22:03:26,-0.12,-4.54,8.17,0.0,0.125,-0.0625,-59.875,48.5625,-24.375,1.37,-0.75,28.87
22:03:26,-0.13,-4.5,8.16,-0.125,0.1875,0.0,-58.0625,48.25,-23.5,1.37,-0.75,28.87
22:03:27,-0.11,-4.52,8.15,-0.0625,0.0625,0.0625,-57.0,47.875,-23.875,1.37,-0.75,28.87
22:03:28,-0.14,-4.51,8.15,0.0,-0.0625,-0.375,-57.75,48.5625,-23.5,1.37,-0.75,28.87
22:03:28,-0.12,-4.5,8.15,-0.125,-0.1875,-0.0625,-59.25,48.5625,-24.375,1.37,-0.75,28.87
22:03:29,-0.11,-4.52,8.16,0.0625,0.25,0.0,-57.75,47.875,-24.375,1.37,-0.75,28.87
22:03:29,-0.12,-4.49,8.17,0.0625,0.0,0.0,-59.5625,48.5625,-23.5,1.37,-0.75,28.87
22:03:30,-0.1,-4.52,8.13,-0.0625,0.0,-0.0625,-58.5,48.5625,-23.0625,1.37,-0.75,28.87
22:03:30,-0.12,-4.56,8.15,0.0,0.25,-0.0625,-59.5625,47.0625,-23.875,1.37,-0.75,28.87
22:03:31,-0.11,-4.54,8.15,-0.125,0.0,0.0,-57.375,49.375,-23.875,1.37,-0.75,28.87
22:03:32,-0.1,-4.53,8.16,-0.0625,0.3125,0.0,-59.5625,48.5625,-22.6875,1.37,-0.75,28.87
22:03:32,-0.13,-4.52,8.15,-0.0625,0.125,0.0625,-58.875,48.5625,-24.375,1.37,-0.75,28.87
22:03:33,-0.1,-4.53,8.13,-0.125,-0.1875,-0.1875,-59.875,47.0625,-22.25,1.37,-0.75,28.87
22:03:33,-0.12,-4.52,8.18,-0.125,0.25,0.0625,-58.0625,50.0625,-23.0625,1.37,-0.75,28.87
22:03:34,-0.13,-4.51,8.17,0.125,0.0625,0.125,-60.25,47.875,-23.0625,1.37,-0.75,28.87
22:03:35,-0.14,-4.55,8.16,-0.0625,-0.0625,-0.3125,-59.25,50.0625,-23.875,1.37,-0.75,28.87
22:03:35,-0.13,-4.53,8.17,0.0625,0.125,0.0,-59.5625,50.0625,-24.75,1.37,-0.75,28.87
22:03:36,-0.14,-4.53,8.17,0.0,-0.0625,0.0,-58.0625,47.875,-23.0625,1.37,-0.75,28.87
22:03:36,-0.13,-4.53,8.16,-0.125,0.0,0.0,-58.875,47.5,-23.5,1.37,-0.75,28.87
22:03:37,-0.13,-4.52,8.18,-0.125,0.0,0.125,-59.875,48.25,-23.0625,1.37,-0.75,28.87
22:03:37,-0.11,-4.51,8.15,0.0,0.0,0.0,-58.5,48.25,-23.0625,1.37,-0.75,28.87
22:03:38,-0.12,-4.54,8.16,-0.25,0.0625,0.0,-60.6875,47.5,-23.0625,1.37,-0.75,28.87
22:03:39,-0.14,-4.51,8.14,0.0625,-0.125,0.125,-58.0625,50.75,-23.875,1.37,-0.75,28.87
22:03:39,-0.11,-4.53,8.18,0.0,-0.1875,-0.0625,-58.0625,49.0,-23.875,1.37,-0.75,28.87
22:03:40,-0.12,-4.53,8.18,0.125,0.125,0.0,-57.75,48.25,-23.875,1.37,-0.75,28.87
22:03:40,-0.12,-4.52,8.17,-0.0625,-0.125,-0.0625,-57.75,47.875,-23.5,1.37,-0.75,28.87
22:03:41,-0.12,-4.53,8.17,-0.125,0.125,-0.1875,-59.5625,48.5625,-23.875,1.37,-0.75,28.87
22:03:42,-0.12,-4.5,8.19,-0.125,-0.25,0.125,-58.875,47.875,-24.375,1.37,-0.75,28.87
22:03:42,-0.09,-4.55,8.17,0.3125,0.375,0.1875,-58.5,48.25,-23.875,1.37,-0.75,28.87
22:03:43,-0.09,-4.52,8.14,-0.125,-0.25,0.0,-57.75,48.5625,-21.875,1.37,-0.75,28.87
22:03:43,-0.07,-4.55,8.14,0.3125,0.375,0.375,-59.25,47.875,-22.6875,1.37,-0.68,28.87
22:03:44,-0.12,-4.52,8.17,-0.125,-0.1875,0.1875,-59.25,47.875,-24.375,1.37,-0.68,28.87
22:03:44,-0.08,-4.55,8.14,0.125,0.25,0.4375,-59.25,49.375,-23.5,1.37,-0.75,28.87
22:03:45,-0.12,-4.53,8.14,-0.0625,0.0,-0.5625,-59.875,47.875,-24.375,1.37,-0.75,28.87
22:03:46,-0.13,-4.51,8.15,0.1875,-0.0625,-0.1875,-59.5625,48.25,-23.0625,1.37,-0.75,28.87
22:03:46,-0.09,-4.54,8.15,0.3125,0.1875,0.4375,-59.25,48.5625,-24.75,1.37,-0.75,28.87
22:03:47,-0.1,-4.53,8.11,0.125,0.375,-0.4375,-58.0625,48.25,-23.0625,1.37,-0.75,28.87
22:03:47,-0.1,-4.55,8.15,-0.25,-0.25,-0.25,-58.5,48.25,-23.0625,1.37,-0.75,28.87
22:03:48,-0.1,-4.53,8.19,0.25,0.0625,0.0,-59.875,48.5625,-23.5,1.37,-0.75,28.87
22:03:49,-0.09,-4.52,8.17,-0.25,-0.125,-0.625,-59.25,47.5,-24.375,1.37,-0.75,28.87
22:03:49,-0.12,-4.55,8.16,0.0,0.0625,0.0,-59.875,48.5625,-23.0625,1.37,-0.75,28.87
22:03:50,-0.11,-4.54,8.14,-0.125,0.0,0.0625,-57.75,48.25,-24.375,1.37,-0.75,28.87
22:03:50,-0.11,-4.52,8.15,0.125,-0.125,-0.125,-59.875,47.5,-23.5,1.37,-0.75,28.87
22:03:51,-0.12,-4.52,8.15,0.0625,0.0625,0.0625,-59.5625,49.0,-23.5,1.37,-0.75,28.87
22:03:51,-0.11,-4.54,8.13,0.125,0.0625,0.0,-59.5625,48.25,-23.875,1.37,-0.75,28.87
22:03:52,-0.09,-4.54,8.18,0.0625,-0.0625,0.0625,-59.5625,50.0625,-23.5,1.37,-0.75,28.87
22:03:53,-0.11,-4.53,8.14,-0.0625,-0.125,0.0,-58.5,49.375,-23.875,1.37,-0.75,28.87
22:03:53,-0.13,-4.54,8.15,0.125,0.1875,0.0625,-58.0625,49.6875,-25.1875,1.37,-0.75,28.87
22:03:54,-0.12,-4.52,8.14,0.125,-0.3125,0.0,-57.375,47.875,-23.5,1.37,-0.75,28.87
22:03:54,-0.1,-4.53,8.15,-0.0625,0.1875,0.125,-59.25,48.25,-24.375,1.37,-0.75,28.87
22:03:55,-0.12,-4.54,8.16,0.0625,-0.1875,0.0,-59.1875,49.25,-24.25,1.37,-0.75,28.87
22:03:55,-0.11,-4.53,8.16,-0.125,-0.0625,0.0,-57.75,47.875,-22.6875,1.37,-0.75,28.87
22:03:56,-0.11,-4.53,8.19,-0.125,-0.0625,0.125,-59.25,48.5625,-23.5,1.37,-0.75,28.87
22:03:57,-0.11,-4.54,8.16,-0.125,-0.0625,-0.125,-59.25,48.5625,-23.0625,1.37,-0.75,28.87
22:03:57,-0.11,-4.52,8.14,-0.1875,-0.3125,-0.125,-58.875,48.5625,-23.5,1.37,-0.75,28.87
22:03:58,-0.13,-4.55,8.17,0.0625,0.0625,0.125,-59.5625,49.375,-23.0625,1.37,-0.75,28.87
22:03:58,-0.1,-4.51,8.18,-0.125,-0.1875,0.1875,-58.875,48.5625,-23.875,1.37,-0.75,28.87
22:03:59,-0.11,-4.53,8.16,0.0,-0.0625,-0.125,-58.875,48.25,-23.5,1.37,-0.75,28.87
22:04:00,-0.1,-4.52,8.16,0.0,0.125,0.1875,-58.875,47.875,-23.875,1.37,-0.75,28.87
22:04:00,-0.1,-4.54,8.2,-0.1875,0.0,-0.0625,-57.375,48.25,-23.5,1.37,-0.75,28.87
22:04:01,-0.11,-4.53,8.16,-0.125,-0.1875,-0.0625,-58.5,50.375,-23.0625,1.37,-0.75,28.87
